id,scientific_name,observed_on,geoprivacy1,locality,x,y,accuracyf,user_login,user_name,quality_grade,url,num_identification_agreements,num_identification_disagreements,description,tag_list,field.sex,DATE_YEAR,accuracy,cellcode,TIN_11,cellcode20
212170974,Stylurus flavipes,2024/04/29,,,10.3477683333,44.9748116667,NA,fausto,Fausto,needs_id,https://www.inaturalist.org/observations/212170974,0,0,"lanca di isola Maria Luigia, Fiume Po",,,2024,,10kmE434N242,27.7495899200439,87
32460317,Stylurus flavipes,2019/09/09,,,10.4777145758,45.3039951075,"352",albertofavaro1,alberto favaro,research,https://www.inaturalist.org/observations/32460317,3,0,,,,2019,,10kmE435N246,52.6385917663574,90
7011802,Ophiogomphus cecilia,2017/07/11,obscured,,10.5824650607,45.1917724806,"27206",fausto,Fausto,research,https://www.inaturalist.org/observations/7011802,1,0,"FIUME Oglio, presso Riserva Le Bine, esuvie ",,,2017,,10kmE436N245,34.0521392822266,91
8475625,Ophiogomphus cecilia,2015/07/25,,,10.5837624554,45.0779667393,"98",fausto,Fausto,research,https://www.inaturalist.org/observations/8475625,1,0,"Fiume Oglio, Parco Oglio Sud, esuvia","insetti, libellule",,2015,,10kmE436N244,20.520580291748,91
2720626,Stylurus flavipes,2011/06/23,obscured,,10.3923609353,45.1490360005,"27222",fausto,Fausto,research,http://www.inaturalist.org/observations/2720626,1,0,Male.,libellule,,2011,,10kmE435N244,31.1018695831299,91
6414463,Stylurus flavipes,2017/05/27,,,10.5656720581,45.1092998836,"85",manumn,giubbe verdi Manu,research,https://www.inaturalist.org/observations/6414463,2,0,,,,2017,,10kmE436N244,24.4305305480957,91
6688704,Stylurus flavipes,2017/06/09,,,10.4441356659,45.1448787441,"122",fausto,Fausto,research,https://www.inaturalist.org/observations/6688704,1,0,"Riserva Le bine, esuvie di Gomphus flavipes lungo la sponda del fiume Oglio. ","insetti, libellule",,2017,,10kmE435N244,23.5290908813477,91
6927289,Stylurus flavipes,2017/07/05,,,10.4404332,45.1254287,"18",fabriziolanfredi,,research,https://www.inaturalist.org/observations/6927289,2,0,,,,2017,,10kmE435N244,30.3240299224854,91
7103557,Stylurus flavipes,2017/07/18,,,10.5396617392,45.1160944367,"5",fausto,Fausto,research,https://www.inaturalist.org/observations/7103557,1,0,"Riserva torbiere di Marcaria, 1 esemplare maschio posato. Sito riproduttivo: Fiume Oglio che scorre a margine della Riserva.","insetti, libellule",,2017,,10kmE436N244,24.8785400390625,91
7431807,Stylurus flavipes,2017/08/10,,,10.4451316059,45.1446272046,"5",fausto,Fausto,research,https://www.inaturalist.org/observations/7431807,2,0,"Posato su vegetazione erbacea, Sponda Fiume Oglio","insetti, libellule",female,2017,,10kmE435N244,23.8143100738525,91
7520117,Stylurus flavipes,2017/08/16,,,10.3865259535,45.0810445664,"5",fausto,Fausto,research,https://www.inaturalist.org/observations/7520117,2,0,Canale Acque Alte ,,,2017,,10kmE435N244,27.1265392303467,91
8475630,Stylurus flavipes,2015/07/25,,,10.5834620493,45.0781485645,"94",fausto,Fausto,research,https://www.inaturalist.org/observations/8475630,2,0,"Fiume Oglio, Parco Oglio Sud, esuvie","insetti, libellule",,2015,,10kmE436N244,20.4417304992676,91
8475659,Stylurus flavipes,2017/05/30,,,10.3727708811,45.1457692495,"310",fausto,Fausto,research,https://www.inaturalist.org/observations/8475659,2,0,"esuvie, Fiume Oglio, Parco Oglio Sud","insetti, libellule",,2017,,10kmE435N244,31.4102401733398,91
14439378,Stylurus flavipes,2018/07/17,,,10.4342466965,45.1399912894,"526",francescocecere,Francesco Cecere,research,https://www.inaturalist.org/observations/14439378,2,0,,,,2018,,10kmE435N244,26.0209693908691,91
15345712,Stylurus flavipes,2018/08/12,,,10.440465,45.125519,NA,fabriziolanfredi,,research,https://www.inaturalist.org/observations/15345712,2,0,,,,2018,,10kmE435N244,30.2862796783447,91
26865227,Stylurus flavipes,2019/06/08,,,10.5614720643,45.1096156046,"96",manumn,giubbe verdi Manu,research,https://www.inaturalist.org/observations/26865227,3,0,,,,2019,,10kmE436N244,25.1812305450439,91
27562317,Stylurus flavipes,2019/06/24,,,10.446098781,45.1446295751,"31",fausto,Fausto,research,https://www.inaturalist.org/observations/27562317,2,0,sponda del Fiume Oglio,,,2019,,10kmE435N244,25.8949108123779,91
7011637,Stylurus flavipes,2017/07/11,obscured,,10.4910678871,45.0672533301,"27222",fausto,Fausto,research,https://www.inaturalist.org/observations/7011637,2,0,"Fiume Oglio, esuvie, riserva Le Bine","insetti, libellule",,2017,,10kmE435N243,21.9579696655273,92
7103564,Stylurus flavipes,2017/07/18,obscured,,10.4600249759,45.0042996098,"27222",fausto,Fausto,research,https://www.inaturalist.org/observations/7103564,1,0,"FIUME Oglio, esuvia ",,,2017,,10kmE435N243,21.9605808258057,92
23322656,Stylurus flavipes,2018/08/26,,,10.4114214331,44.9871870448,"44",mattiadallasta,Mattia Dall'Asta,research,https://www.inaturalist.org/observations/23322656,3,0,,,,2018,,10kmE435N243,24.2017707824707,92
175764524,Stylurus flavipes,2023/07/29,open_odonata,"Provincia di Mantova, Italia",10.5022072171,44.9240416219,"8",giacomogalli,Giacomo Galli,research,https://www.inaturalist.org/observations/175764524,1,0,,"Insetti, Odonati, Gomphidi",,2023,,10kmE436N242,22.5753402709961,92
175764567,Stylurus flavipes,2023/07/29,open_odonata,"Provincia di Mantova, Italia",10.5022578071,44.9240528658,"10",giacomogalli,Giacomo Galli,research,https://www.inaturalist.org/observations/175764567,1,0,,"Insetti, Odonati, Gomphidi",,2023,,10kmE436N242,23.8536396026611,92
29135317,Stylurus flavipes,2019/07/18,obscured,,10.7710203573,45.2767365013,"27190",andreaang,Andrea Angiari,research,https://www.inaturalist.org/observations/29135317,2,0,,,,2019,,10kmE438N246,45.23291015625,94
164462080,Stylurus flavipes,2023/05/29,obscured,,10.6988755685,45.3284908895,"27190",fausto,Fausto,research,https://www.inaturalist.org/observations/164462080,1,0,"Fiume Mincio, alcuni esemplari, maturi e neometamorfosati ",,,2023,,10kmE437N246,74.6321334838867,94
6378952,Stylurus flavipes,2017/05/27,,,10.691811852,45.1601071694,"459",davidealdi86,,research,https://www.inaturalist.org/observations/6378952,2,0,Impigliata nelle reti da inanellamento e subito liberata indenne,,,2017,,10kmE437N245,21.5247497558594,95
6387625,Stylurus flavipes,2017/05/27,,,10.6893539429,45.1602230115,"42",c_martignoni,Cesare Martignoni,research,https://www.inaturalist.org/observations/6387625,2,0,,,,2017,,10kmE437N245,22.4560108184814,95
31841815,Stylurus flavipes,2019/08/31,,,10.7765966667,45.1826033333,"10",andreaang,Andrea Angiari,research,https://www.inaturalist.org/observations/31841815,3,0,"Black line between eyes without yellow spot, it should be O. uncatus.",,,2019,,10kmE438N245,24.0288200378418,95
56725462,Stylurus flavipes,2020/08/13,,,10.7410970388,45.2003872182,"8",andreaang,Andrea Angiari,research,https://www.inaturalist.org/observations/56725462,4,0,,,,2020,,10kmE437N245,24.1843490600586,95
85471630,Stylurus flavipes,2021/07/03,,,10.7423759152,45.2010235342,"1423",theworldofpaolo,Paolo Zucca,research,https://www.inaturalist.org/observations/85471630,1,0,,,,2021,,10kmE437N245,24.4169406890869,95
167232087,Stylurus flavipes,2023/06/04,,,10.7133818767,45.1621159476,"3706",lorenzomaffezzoli,Lorenzo Maffezzoli,research,https://www.inaturalist.org/observations/167232087,2,0,,,,2023,,10kmE437N245,19.6150703430176,95
226177461,Stylurus flavipes,2024/06/29,,,10.6722843647,45.2280827175,"627",francescofava,Francesco Fava,research,https://www.inaturalist.org/observations/226177461,2,0,,,,2024,,10kmE437N245,24.0548305511475,95
171370342,Oxygastra curtisii,2023/06/12,open_odonata,"Provincia di Mantova, Italia",10.6762514777,45.2250751859,"30",giacomogalli,Giacomo Galli,research,https://www.inaturalist.org/observations/171370342,3,0,Maschio immaturo.,"Insetti, Odonati",,2023,30,10kmE437N245,23.4575004577637,95
218850424,Oxygastra curtisii,2024/05/25,,,10.7278383333,45.2014283333,"3",aurora_setti,,research,https://www.inaturalist.org/observations/218850424,2,0,,,,2024,3,10kmE437N245,24.7011108398438,95
223164277,Oxygastra curtisii,2024/06/15,,,10.6698177382,45.2273724328,"2151",francescofava,Francesco Fava,research,https://www.inaturalist.org/observations/223164277,3,0,,,,2024,2151,10kmE437N245,25.3041305541992,95
